full_name,party,offical_post,constituency,twitter_handle,uri,last_updated
"Angela Smith MP","Labour","Shadow Deputy Leader of the House of Commons","Penistone and Stocksbridge","https://twitter.com/angelasmithmp","http://dbpedia.org/resource/Angela_C._Smith",2014-04-15T16:11:24+01:00
"Chloe Smith MP","Conservative","","Norwich North","https://twitter.com/ChloeSmithMP","http://dbpedia.org/resource/Chloe_Smith",2014-04-15T16:11:24+01:00
"Henry Smith MP","Conservative","","Crawley","https://twitter.com/HenrySmithMP","http://dbpedia.org/resource/Henry_Smith_Lane",2014-04-15T16:11:25+01:00
"Julian Smith MP","Conservative","","Skipton and Ripon","https://twitter.com/JulianSmithMP","http://dbpedia.org/resource/Julian_Smith_(politician)",2014-04-15T16:11:25+01:00
"Nick Smith MP","Labour","","Blaenau Gwent","https://twitter.com/BlaenauGwentMP","http://dbpedia.org/resource/Nick_Smith_(New_Zealand_politician)",2014-04-15T16:11:25+01:00
"Owen Smith MP","Labour","Shadow Secretary of State for Wales","Pontypridd","https://twitter.com/OwenSmithMP","http://dbpedia.org/resource/Owen_Smith",2014-04-15T16:11:26+01:00
"Sir Robert Smith MP","Liberal Democrat","","West Aberdeenshire and Kincardine","TWITTER_UNKNOWN","http://dbpedia.org/resource/Robert_Smith_(Cabinet_member)",2014-04-15T16:11:26+01:00
"Rt Hon Nicholas Soames MP","Conservative","","Mid Sussex","TWITTER_UNKNOWN","http://dbpedia.org/resource/Nicholas_Soames",2014-04-15T16:11:27+01:00
"Anna Soubry MP","Conservative","The Parliamentary Under-Secretary of Stte for Defence","Broxtowe","https://twitter.com/Anna_SoubryMP","http://dbpedia.org/resource/Anna_Soubry",2014-04-15T16:11:27+01:00
"Rt Hon John Spellar","Labour","Shadow Minister (Foreign and Commonwealth Affairs)","Warley","https://twitter.com/spellar","http://dbpedia.org/resource/John_Spellar",2014-04-15T16:11:27+01:00
"Rt Hon Caroline Spelman MP","Conservative","","Meriden","TWITTER_UNKNOWN","http://dbpedia.org/resource/Caroline_Spelman",2014-04-15T16:11:28+01:00
"Mr Mark Spencer MP","Conservative","","Sherwood","https://twitter.com/MarkSpencerMP","http://dbpedia.org/resource/Mark_Spencer_(politician)",2014-04-15T16:11:28+01:00
"Rt Hon Sir John Stanley MP","Conservative","","Tonbridge and Malling","TWITTER_UNKNOWN","URI_UNKNOWN",2014-04-15T16:11:29+01:00
"Andrew Stephenson MP","Conservative","","Pendle","https://twitter.com/Andrew4Pendle","http://dbpedia.org/resource/Andrew_Stephenson",2014-04-15T16:11:29+01:00
"John Stevenson MP","Conservative","","Carlisle","https://twitter.com/JohnStevensonMP","http://dbpedia.org/resource/John_W._Stevenson",2014-04-15T16:11:29+01:00
"Bob Stewart MP","Conservative","","Beckenham","TWITTER_UNKNOWN","http://dbpedia.org/resource/Bob_Stewart_(British_Army_officer)",2014-04-15T16:11:29+01:00
"Iain Stewart MP","Conservative","","Milton Keynes South","https://twitter.com/iainastewart","http://dbpedia.org/resource/Iain_Stewart_(politician)",2014-04-15T16:11:29+01:00
"Rory Stewart MP","Conservative","","Penrith and The Border","https://twitter.com/RoryStewartUK","http://dbpedia.org/resource/Rory_Stewart",2014-04-15T16:11:30+01:00
"Rt Hon Jack Straw MP","Labour","","Blackburn","TWITTER_UNKNOWN","http://dbpedia.org/resource/Jack_Straw",2014-04-15T16:11:30+01:00
"Mr Gary Streeter MP","Conservative","","South West Devon","TWITTER_UNKNOWN","http://dbpedia.org/resource/Gary_Streeter",2014-04-15T16:11:30+01:00
"Mel Stride MP","Conservative","","Central Devon","TWITTER_UNKNOWN","URI_UNKNOWN",2014-04-15T16:11:31+01:00
"Graham Stringer MP","Labour","","Blackley and Broughton","TWITTER_UNKNOWN","http://dbpedia.org/resource/Graham_Stringer",2014-04-15T16:11:31+01:00
"Ms Gisela Stuart MP","Labour","","Birmingham, Edgbaston","https://twitter.com/giselastuart","http://dbpedia.org/resource/Gisela_Stuart",2014-04-15T16:11:31+01:00
"Mr Graham Stuart MP","Conservative","","Beverley and Holderness","https://twitter.com/grahamstuart","http://dbpedia.org/resource/Graham_Stuart_(politician)",2014-04-15T16:11:31+01:00
"Rt Hon Sir Andrew Stunell MP","Liberal Democrat","","Hazel Grove","TWITTER_UNKNOWN","URI_UNKNOWN",2014-04-15T16:11:32+01:00
"Julian Sturdy MP","Conservative","","York Outer","TWITTER_UNKNOWN","http://dbpedia.org/resource/Julian_Sturdy",2014-04-15T16:11:32+01:00
"Mr Gerry Sutcliffe MP","Labour","","Bradford South","https://twitter.com/GSutcliffeMP","http://dbpedia.org/resource/Gerry_Sutcliffe",2014-04-15T16:11:33+01:00
"Ian Swales MP","Liberal Democrat","","Redcar","https://twitter.com/iswales","http://dbpedia.org/resource/Ian_Swales",2014-04-15T16:11:34+01:00
"Rt Hon Desmond Swayne MP","Conservative","The Vice-Chamberlain of Her Majesty's Household","New Forest West","TWITTER_UNKNOWN","http://dbpedia.org/resource/Desmond_Swayne",2014-04-15T16:11:34+01:00
"Jo Swinson MP","Liberal Democrat","","East Dunbartonshire","https://twitter.com/joswinson","URI_UNKNOWN",2014-04-15T16:11:34+01:00
"Rt Hon Hugo Swire MP","Conservative","The Minister of State, Foreign and Commonwealth Office","East Devon","https://twitter.com/HugoSwire","http://dbpedia.org/resource/Hugo_Swire",2014-04-15T16:11:35+01:00
"Mr Robert Syms MP","Conservative","","Poole","TWITTER_UNKNOWN","http://dbpedia.org/resource/Robert_Syms",2014-04-15T16:11:35+01:00
"Mark Tami MP","Labour","Opposition Pairing Whip (Commons)","Alyn and Deeside","TWITTER_UNKNOWN","http://dbpedia.org/resource/Mark_Tami",2014-04-15T16:11:36+01:00
"Rt Hon Sir Peter Tapsell","Conservative","","Louth and Horncastle","TWITTER_UNKNOWN","URI_UNKNOWN",2014-04-15T16:11:36+01:00
"Sarah Teather MP","Liberal Democrat","","Brent Central","TWITTER_UNKNOWN","http://dbpedia.org/resource/Sarah_Teather",2014-04-15T16:11:36+01:00
"Mr Gareth Thomas MP","Labour (Co-op)","Shadow Minister (Foreign and Commonwealth Affairs)","Harrow West","https://twitter.com/GarethThomasMP","http://dbpedia.org/resource/Gareth_Thomas_(English_politician)",2014-04-15T16:11:37+01:00
"Emily Thornberry MP","Labour","Shadow Attorney General","Islington South and Finsbury","https://twitter.com/EmilyThornberry","http://dbpedia.org/resource/Emily_Thornberry",2014-04-15T16:11:37+01:00
"Mr Mike Thornton MP","Liberal Democrat","","Eastleigh","https://twitter.com/Mike4Eastleigh","URI_UNKNOWN",2014-04-15T16:11:38+01:00
"John Thurso MP","Liberal Democrat","","Caithness, Sutherland and Easter Ross","TWITTER_UNKNOWN","http://dbpedia.org/resource/John_Thurso",2014-04-15T16:11:38+01:00
"Rt Hon Stephen Timms MP","Labour","Shadow Minister (Work and Pensions)","East Ham","https://twitter.com/stephenctimms","http://dbpedia.org/resource/Stephen_Timms",2014-04-15T16:11:39+01:00
"Mr Edward Timpson MP","Conservative","","Crewe and Nantwich","TWITTER_UNKNOWN","http://dbpedia.org/resource/Edward_Timpson",2014-04-15T16:11:39+01:00
"Justin Tomlinson MP","Conservative","","North Swindon","https://twitter.com/JTomlinsonMP","http://dbpedia.org/resource/Justin_Tomlinson",2014-04-15T16:11:40+01:00
"David Tredinnick MP","Conservative","","Bosworth","TWITTER_UNKNOWN","http://dbpedia.org/resource/David_Tredinnick_(politician)",2014-04-15T16:11:41+01:00
"Jon Trickett MP","Labour","Shadow Minister without Portfolio and Deputy Party Chair","Hemsworth","https://twitter.com/jon_trickett","http://dbpedia.org/resource/Jon_Trickett",2014-04-15T16:11:41+01:00
"Elizabeth Truss MP","Conservative","","South West Norfolk","https://twitter.com/trussliz","http://dbpedia.org/resource/Elizabeth_Truss",2014-04-15T16:11:42+01:00
"Mr Andrew Turner MP","Conservative","","Isle of Wight","https://twitter.com/TheIslandsMP","http://dbpedia.org/resource/Andrew_Turner_(politician)",2014-04-15T16:11:43+01:00
"Karl Turner MP","Labour","","Kingston upon Hull East","https://twitter.com/KarlTurnerMP","http://dbpedia.org/resource/Karl_Turner_(politician)",2014-04-15T16:11:43+01:00
"Derek Twigg MP","Labour","","Halton","TWITTER_UNKNOWN","http://dbpedia.org/resource/Derek_Twigg",2014-04-15T16:11:44+01:00
"Stephen Twigg MP","Labour (Co-op)","Shadow Minister (Political and Constitutional Reform) (Justice)","Liverpool, West Derby","https://twitter.com/StephenTwigg","http://dbpedia.org/resource/Stephen_Twigg",2014-04-15T16:11:44+01:00
"Mr Andrew Tyrie MP","Conservative","","Chichester","TWITTER_UNKNOWN","http://dbpedia.org/resource/Andrew_Tyrie",2014-04-15T16:11:45+01:00
"Mr Chuka Umunna MP","Labour","Shadow Secretary of State for Business, Innovation and Skills","Streatham","https://twitter.com/ChukaUmunna","http://dbpedia.org/resource/Chuka_Umunna",2014-04-15T16:11:46+01:00
"Paul Uppal MP","Conservative","","Wolverhampton South West","https://twitter.com/pauluppalmp","http://dbpedia.org/resource/Paul_Uppal",2014-04-15T16:11:46+01:00
"Mr Edward Vaizey MP","Conservative","The Parliamentary Under-Secretary of State for Culture, Media and Sport","Wantage","https://twitter.com/edvaizey","URI_UNKNOWN",2014-04-15T16:11:47+01:00
"Mr Shailesh Vara MP","Conservative","The Parliamentary Under-Secretary of State for Justice","North West Cambridgeshire","TWITTER_UNKNOWN","http://dbpedia.org/resource/Shailesh_Vara",2014-04-15T16:11:48+01:00
"Rt Hon Keith Vaz MP","Labour","","Leicester East","https://twitter.com/Keith_VazMP","http://dbpedia.org/resource/Keith_Vaz",2014-04-15T16:11:48+01:00
"Valerie Vaz MP","Labour","","Walsall South","https://twitter.com/Valerie_VazMP","http://dbpedia.org/resource/Valerie_Vaz",2014-04-15T16:11:49+01:00
"Martin Vickers MP","Conservative","","Cleethorpes","https://twitter.com/martinvickersmp","http://dbpedia.org/resource/Martin_Vickers",2014-04-15T16:11:49+01:00
"Rt Hon Theresa Villiers MP","Conservative","The Secretary of State for Northern Ireland","Chipping Barnet","TWITTER_UNKNOWN","http://dbpedia.org/resource/Theresa_Villiers",2014-04-15T16:11:50+01:00
"Mr Charles Walker MP","Conservative","","Broxbourne","TWITTER_UNKNOWN","http://dbpedia.org/resource/Charles_Walker_(British_politician)",2014-04-15T16:11:50+01:00
"Mr Robin Walker MP","Conservative","","Worcester","TWITTER_UNKNOWN","http://dbpedia.org/resource/Robin_Walker",2014-04-15T16:11:50+01:00
"Mr Ben Wallace MP","Conservative","","Wyre and Preston North","https://twitter.com/3rdGuards","URI_UNKNOWN",2014-04-15T16:11:51+01:00
"Joan Walley MP","Labour","","Stoke-on-Trent North","TWITTER_UNKNOWN","http://dbpedia.org/resource/Joan_Walley",2014-04-15T16:11:51+01:00
"Mr Robert Walter MP","Conservative","","North Dorset","TWITTER_UNKNOWN","http://dbpedia.org/resource/Robert_Walter_(politician)",2014-04-15T16:11:51+01:00
"Mr David Ward MP","Liberal Democrat","","Bradford East","https://twitter.com/DavidWardMP","http://dbpedia.org/resource/David_Ward_(politician)",2014-04-15T16:11:52+01:00
"Dame  Angela Watkinson MP","Conservative","","Hornchurch and Upminster","TWITTER_UNKNOWN","http://dbpedia.org/resource/Angela_Watkinson",2014-04-15T16:11:54+01:00
"Mr Tom Watson MP","Labour","","West Bromwich East","TWITTER_UNKNOWN","http://dbpedia.org/resource/Tom_Watson_(politician)",2014-04-15T16:11:55+01:00
"Mr Dave Watts MP","Labour","","St Helens North","TWITTER_UNKNOWN","URI_UNKNOWN",2014-04-15T16:11:55+01:00
"Mike Weatherley MP","Conservative","","Hove","https://twitter.com/mike_weatherley","http://dbpedia.org/resource/Mike_Weatherley",2014-04-15T16:11:56+01:00
"Steve Webb MP","Liberal Democrat","","Thornbury and Yate","https://twitter.com/stevewebb1","http://dbpedia.org/resource/Steve_Webb",2014-04-15T16:11:56+01:00
"Mr Mike Weir MP","Scottish National","Shadow SNP Spokesperson (Energy and Climate Change)","Angus","https://twitter.com/mikeweirsnp","http://dbpedia.org/resource/Mike_Weir_(politician)",2014-04-15T16:11:57+01:00
"James Wharton MP","Conservative","","Stockton South","https://twitter.com/jameswhartonmp","http://dbpedia.org/resource/James_Wharton_(UK_politician)",2014-04-15T16:11:57+01:00
"Heather Wheeler MP","Conservative","","South Derbyshire","https://twitter.com/HeatherWheeler","http://dbpedia.org/resource/Heather_Wheeler",2014-04-15T16:11:58+01:00
"Chris White MP","Conservative","","Warwick and Leamington","https://twitter.com/ChrisWhite_MP","http://dbpedia.org/resource/Chris_White_(politician)",2014-04-15T16:11:59+01:00
"Dr Eilidh Whiteford MP","Scottish National","Shadow SNP Spokesperson (Work and Pensions)","Banff and Buchan","TWITTER_UNKNOWN","http://dbpedia.org/resource/Eilidh_Whiteford",2014-04-15T16:11:59+01:00
"Dr Alan Whitehead MP","Labour","","Southampton, Test","https://twitter.com/alanwhiteheadmp","http://dbpedia.org/resource/Alan_Whitehead",2014-04-15T16:12:00+01:00
"Craig Whittaker MP","Conservative","","Calder Valley","https://twitter.com/CraigWhi2kermp","http://dbpedia.org/resource/Craig_Whittaker",2014-04-15T16:12:01+01:00
"Mr John Whittingdale MP","Conservative","","Maldon","TWITTER_UNKNOWN","http://dbpedia.org/resource/John_Whittingdale",2014-04-15T16:12:01+01:00
"Bill Wiggin MP","Conservative","","North Herefordshire","TWITTER_UNKNOWN","http://dbpedia.org/resource/Bill_Wiggin",2014-04-15T16:12:02+01:00
"Rt Hon David Willetts MP","Conservative","Minister of State (Universities and Science)","Havant","TWITTER_UNKNOWN","http://dbpedia.org/resource/David_Willetts",2014-04-15T16:12:03+01:00
"Hywel Williams MP","Plaid Cymru","Shadow PC Spokesperson (Health)","Arfon","https://twitter.com/HywelWilliamsMP","http://dbpedia.org/resource/Hywel_Williams",2014-04-15T16:12:04+01:00
"Mr Mark Williams MP","Liberal Democrat","","Ceredigion","https://twitter.com/mark4ceredigion","http://dbpedia.org/resource/Mark_Williams_(politician)",2014-04-15T16:12:05+01:00
"Roger Williams MP","Liberal Democrat","","Brecon and Radnorshire","https://twitter.com/RogerWilliamsMP","http://dbpedia.org/resource/Roger_Williams_(theologian)",2014-04-15T16:12:06+01:00
"Stephen Williams MP","Liberal Democrat","","Bristol West","https://twitter.com/swilliamsmp","http://dbpedia.org/resource/Stephen_Williams_(politician)",2014-04-15T16:12:06+01:00
"Chris Williamson MP","Labour","","Derby North","https://twitter.com/ChriswMP","http://dbpedia.org/resource/Chris_Williamson_(politician)",2014-04-15T16:12:07+01:00
"Gavin Williamson MP","Conservative","","South Staffordshire","https://twitter.com/GWilliamsonMP","http://dbpedia.org/resource/Gavin_Williamson",2014-04-15T16:12:07+01:00
"Jenny Willott MP","Liberal Democrat","Assistant Whip (HM Treasury)","Cardiff Central","https://twitter.com/JennyWillott","http://dbpedia.org/resource/Jenny_Willott",2014-04-15T16:12:08+01:00
"Phil Wilson MP","Labour","","Sedgefield","https://twitter.com/PhilWilsonMP","http://dbpedia.org/resource/Phil_Wilson_(Texas_politician)",2014-04-15T16:12:08+01:00
"Mr Rob Wilson MP","Conservative","","Reading East","https://twitter.com/RobWilson_RDG","http://dbpedia.org/resource/Rob_Wilson",2014-04-15T16:12:09+01:00
"Sammy Wilson MP","Democratic Unionist","Shadow DUP Spokesperson (Treasury)","East Antrim","TWITTER_UNKNOWN","http://dbpedia.org/resource/Sammy_Wilson",2014-04-15T16:12:09+01:00
"Mr David Winnick","Labour","","Walsall North","TWITTER_UNKNOWN","http://dbpedia.org/resource/David_Winnick",2014-04-15T16:12:10+01:00
"Rt Hon Rosie Winterton MP","Labour","Opposition Chief Whip (Commons)","Doncaster Central","TWITTER_UNKNOWN","http://dbpedia.org/resource/Rosie_Winterton",2014-04-15T16:12:11+01:00
"Pete Wishart MP","Scottish National","Shadow SNP Spokesperson (Constitution)","Perth and North Perthshire","https://twitter.com/PeteWishart","http://dbpedia.org/resource/Pete_Wishart",2014-04-15T16:12:12+01:00
"Dr Sarah Wollaston MP","Conservative","","Totnes","https://twitter.com/drwollastonmp","http://dbpedia.org/resource/Sarah_Wollaston",2014-04-15T16:12:12+01:00
"Mike Wood MP","Labour","","Batley and Spen","TWITTER_UNKNOWN","http://dbpedia.org/resource/Mike_Wood_(politician)",2014-04-15T16:12:12+01:00
"John Woodcock MP","Labour (Co-op)","","Barrow and Furness","https://twitter.com/JWoodcockMP","http://dbpedia.org/resource/John_Woodcock_(politician)",2014-04-15T16:12:13+01:00
"Rt Hon Shaun Woodward MP","Labour","","St Helens South and Whiston","TWITTER_UNKNOWN","http://dbpedia.org/resource/Shaun_Woodward",2014-04-15T16:12:15+01:00
"David Wright MP","Labour","","Telford","TWITTER_UNKNOWN","http://dbpedia.org/resource/David_Wright_Allison",2014-04-15T16:12:15+01:00
"Mr Iain Wright MP","Labour","Shadow Minister (Business, Innovation and Skills)","Hartlepool","https://twitter.com/IainWrightMP","http://dbpedia.org/resource/Iain_Wright",2014-04-15T16:12:16+01:00
"Jeremy Wright MP","Conservative","The Parliamentary Under-Secretary of State for Justice","Kenilworth and Southam","TWITTER_UNKNOWN","http://dbpedia.org/resource/Jeremy_Wright",2014-04-15T16:12:16+01:00
"Simon Wright MP","Liberal Democrat","","Norwich South","https://twitter.com/SimonWrightMP","http://dbpedia.org/resource/Simon_Wright_(politician)",2014-04-15T16:12:17+01:00
"Mr Tim Yeo MP","Conservative","","South Suffolk","TWITTER_UNKNOWN","http://dbpedia.org/resource/Tim_Yeo",2014-04-15T16:12:17+01:00
"Rt Hon Sir George Young MP","Conservative","The Parliamentary Secretary to the Treasury","North West Hampshire","TWITTER_UNKNOWN","http://dbpedia.org/resource/Sir_George_Young,_6th_Baronet",2014-04-15T16:12:18+01:00
"Nadhim Zahawi MP","Conservative","","Stratford-on-Avon","https://twitter.com/nadhimzahawi","http://dbpedia.org/resource/Nadhim_Zahawi",2014-04-15T16:12:18+01:00
